matchup_id,player_a,player_b,model,result
2912,Kevin Durant,Shawn Marion,qwen2.5:7b,Kevin Durant
2913,Kevin Durant,Lamar Odom,qwen2.5:7b,Kevin Durant
2914,Kevin Durant,Andre Iguodala,qwen2.5:7b,Kevin Durant
2915,Julius Erving,Patrick Ewing,qwen2.5:7b,Julius Erving
2916,Julius Erving,Walt Frazier,qwen2.5:7b,Julius Erving
2917,Julius Erving,Kevin Garnett,qwen2.5:7b,Kevin Garnett
2918,Julius Erving,George Gervin,qwen2.5:7b,Julius Erving
2919,Julius Erving,Hal Greer,qwen2.5:7b,Julius Erving
2920,Julius Erving,James Harden,qwen2.5:7b,Julius Erving
2921,Julius Erving,John Havlicek,qwen2.5:7b,Julius Erving
2922,Julius Erving,Elvin Hayes,qwen2.5:7b,Julius Erving
2923,Julius Erving,Allen Iverson,qwen2.5:7b,Julius Erving
2924,Julius Erving,LeBron James,qwen2.5:7b,LeBron James
2925,Julius Erving,Magic Johnson,qwen2.5:7b,Magic Johnson
2926,Julius Erving,Sam Jones,qwen2.5:7b,Julius Erving
2927,Julius Erving,Michael Jordan,qwen2.5:7b,Michael Jordan
2928,Julius Erving,Jason Kidd,qwen2.5:7b,Julius Erving
2929,Julius Erving,Kawhi Leonard,qwen2.5:7b,Kawhi Leonard
2930,Julius Erving,Damian Lillard,qwen2.5:7b,Damian Lillard
2931,Julius Erving,Jerry Lucas,qwen2.5:7b,Julius Erving
2932,Julius Erving,Karl Malone,qwen2.5:7b,Karl Malone
2933,Julius Erving,Moses Malone,qwen2.5:7b,Julius Erving
2934,Julius Erving,Pete Maravich,qwen2.5:7b,Julius Erving
2935,Julius Erving,Bob McAdoo,qwen2.5:7b,Julius Erving
2936,Julius Erving,Kevin McHale,qwen2.5:7b,Julius Erving
2937,Julius Erving,George Mikan,qwen2.5:7b,Julius Erving
2938,Julius Erving,Reggie Miller,qwen2.5:7b,Julius Erving
2939,Julius Erving,Earl Monroe,qwen2.5:7b,Julius Erving
2940,Julius Erving,Steve Nash,qwen2.5:7b,Steve Nash
2941,Julius Erving,Dirk Nowitzki,qwen2.5:7b,Dirk Nowitzki
2942,Julius Erving,Hakeem Olajuwon,qwen2.5:7b,Hakeem Olajuwon
2943,Julius Erving,Shaquille O'Neal,qwen2.5:7b,Shaquille O'Neal
2944,Julius Erving,Robert Parish,qwen2.5:7b,Julius Erving
2945,Julius Erving,Chris Paul,qwen2.5:7b,Julius Erving
2946,Julius Erving,Gary Payton,qwen2.5:7b,Gary Payton
2947,Julius Erving,Bob Pettit,qwen2.5:7b,Julius Erving
2948,Julius Erving,Paul Pierce,qwen2.5:7b,Julius Erving
2949,Julius Erving,Scottie Pippen,qwen2.5:7b,Scottie Pippen
2950,Julius Erving,Willis Reed,qwen2.5:7b,Julius Erving
2951,Julius Erving,Oscar Robertson,qwen2.5:7b,Julius Erving
2952,Julius Erving,David Robinson,qwen2.5:7b,Julius Erving
2953,Julius Erving,Dennis Rodman,qwen2.5:7b,Julius Erving
2954,Julius Erving,Bill Russell,qwen2.5:7b,Bill Russell
2955,Julius Erving,Dolph Schayes,qwen2.5:7b,Julius Erving
2956,Julius Erving,Bill Sharman,qwen2.5:7b,Julius Erving
2957,Julius Erving,John Stockton,qwen2.5:7b,Julius Erving
2958,Julius Erving,Isiah Thomas,qwen2.5:7b,Julius Erving
2959,Julius Erving,Nate Thurmond,qwen2.5:7b,Julius Erving
2960,Julius Erving,Wes Unseld,qwen2.5:7b,Julius Erving
2961,Julius Erving,Dwyane Wade,qwen2.5:7b,Dwyane Wade
2962,Julius Erving,Bill Walton,qwen2.5:7b,Julius Erving
2963,Julius Erving,Jerry West,qwen2.5:7b,Julius Erving
2964,Julius Erving,Russell Westbrook,qwen2.5:7b,Russell Westbrook
2965,Julius Erving,Lenny Wilkens,qwen2.5:7b,Julius Erving
2966,Julius Erving,Dominique Wilkins,qwen2.5:7b,Julius Erving
2967,Julius Erving,James Worthy,qwen2.5:7b,Julius Erving
2968,Julius Erving,Chris Bosh,qwen2.5:7b,Julius Erving
2969,Julius Erving,Dwight Howard,qwen2.5:7b,Julius Erving
2970,Julius Erving,Yao Ming,qwen2.5:7b,Julius Erving
2971,Julius Erving,Tracy McGrady,qwen2.5:7b,Julius Erving
2972,Julius Erving,Vince Carter,qwen2.5:7b,Julius Erving
2973,Julius Erving,Alonzo Mourning,qwen2.5:7b,Julius Erving
2974,Julius Erving,Dikembe Mutombo,qwen2.5:7b,Julius Erving
2975,Julius Erving,Grant Hill,qwen2.5:7b,Julius Erving
2976,Julius Erving,LaMarcus Aldridge,qwen2.5:7b,Julius Erving
2977,Julius Erving,Alex English,qwen2.5:7b,Julius Erving
2978,Julius Erving,Adrian Dantley,qwen2.5:7b,Julius Erving
2979,Julius Erving,Bob Lanier,qwen2.5:7b,Julius Erving
2980,Julius Erving,Bernard King,qwen2.5:7b,Julius Erving
2981,Julius Erving,Tony Parker,qwen2.5:7b,Julius Erving
2982,Julius Erving,Manu Ginobili,qwen2.5:7b,Julius Erving
2983,Julius Erving,Pau Gasol,qwen2.5:7b,Julius Erving
2984,Julius Erving,Ben Wallace,qwen2.5:7b,Julius Erving
2985,Julius Erving,Chauncey Billups,qwen2.5:7b,Chauncey Billups
2986,Julius Erving,Dennis Johnson,qwen2.5:7b,Julius Erving
2987,Julius Erving,Joe Dumars,qwen2.5:7b,Julius Erving
2988,Julius Erving,Penny Hardaway,qwen2.5:7b,Julius Erving
2989,Julius Erving,Tim Hardaway,qwen2.5:7b,Julius Erving
2990,Julius Erving,Mitch Richmond,qwen2.5:7b,Julius Erving
2991,Julius Erving,Chris Mullin,qwen2.5:7b,Julius Erving
2992,Julius Erving,Chris Webber,qwen2.5:7b,Julius Erving
2993,Julius Erving,Shawn Kemp,qwen2.5:7b,Julius Erving
2994,Julius Erving,Rasheed Wallace,qwen2.5:7b,Julius Erving
2995,Julius Erving,Nikola Jokic,qwen2.5:7b,Nikola Jokic
2996,Julius Erving,Luka Doncic,qwen2.5:7b,Luka Doncic
2997,Julius Erving,Joel Embiid,qwen2.5:7b,Joel Embiid
2998,Julius Erving,Jayson Tatum,qwen2.5:7b,Julius Erving
2999,Julius Erving,Jimmy Butler,qwen2.5:7b,Julius Erving
3000,Julius Erving,Kyrie Irving,qwen2.5:7b,Julius Erving
3001,Julius Erving,Devin Booker,qwen2.5:7b,Devin Booker
3002,Julius Erving,Ja Morant,qwen2.5:7b,Ja Morant
3003,Julius Erving,Shai Gilgeous-Alexander,qwen2.5:7b,Shai Gilgeous-Alexander
3004,Julius Erving,Trae Young,qwen2.5:7b,Julius Erving
3005,Julius Erving,Donovan Mitchell,qwen2.5:7b,Julius Erving
3006,Julius Erving,Anthony Edwards,qwen2.5:7b,Julius Erving
3007,Julius Erving,DeMar DeRozan,qwen2.5:7b,Julius Erving
3008,Julius Erving,Klay Thompson,qwen2.5:7b,Julius Erving
3009,Julius Erving,Draymond Green,qwen2.5:7b,Julius Erving
3010,Julius Erving,Rudy Gobert,qwen2.5:7b,Julius Erving
3011,Julius Erving,Bam Adebayo,qwen2.5:7b,Bam Adebayo
3012,Julius Erving,Pascal Siakam,qwen2.5:7b,Julius Erving
3013,Julius Erving,Jrue Holiday,qwen2.5:7b,Julius Erving
3014,Julius Erving,Jaylen Brown,qwen2.5:7b,Julius Erving
3015,Julius Erving,Paul George,qwen2.5:7b,Julius Erving
3016,Julius Erving,Artis Gilmore,qwen2.5:7b,Julius Erving
3017,Julius Erving,Sidney Moncrief,qwen2.5:7b,Julius Erving
3018,Julius Erving,Jack Sikma,qwen2.5:7b,Julius Erving
3019,Julius Erving,World B. Free,qwen2.5:7b,Julius Erving
3020,Julius Erving,Connie Hawkins,qwen2.5:7b,Julius Erving
3021,Julius Erving,Spencer Haywood,qwen2.5:7b,Julius Erving
3022,Julius Erving,Marques Johnson,qwen2.5:7b,Julius Erving
3023,Julius Erving,Tom Heinsohn,qwen2.5:7b,Julius Erving
3024,Julius Erving,Gail Goodrich,qwen2.5:7b,Julius Erving
3025,Julius Erving,Paul Westphal,qwen2.5:7b,Julius Erving
3026,Julius Erving,Marc Gasol,qwen2.5:7b,Julius Erving
3027,Julius Erving,Al Horford,qwen2.5:7b,Julius Erving
3028,Julius Erving,Kyle Lowry,qwen2.5:7b,Julius Erving
3029,Julius Erving,John Wall,qwen2.5:7b,Julius Erving
3030,Julius Erving,Gilbert Arenas,qwen2.5:7b,Julius Erving
3031,Julius Erving,Baron Davis,qwen2.5:7b,Julius Erving
3032,Julius Erving,Amar'e Stoudemire,qwen2.5:7b,Julius Erving
3033,Julius Erving,Shawn Marion,qwen2.5:7b,Julius Erving
3034,Julius Erving,Lamar Odom,qwen2.5:7b,Julius Erving
3035,Julius Erving,Andre Iguodala,qwen2.5:7b,Julius Erving
3036,Patrick Ewing,Walt Frazier,qwen2.5:7b,Patrick Ewing
3037,Patrick Ewing,Kevin Garnett,qwen2.5:7b,Kevin Garnett
3038,Patrick Ewing,George Gervin,qwen2.5:7b,George Gervin
3039,Patrick Ewing,Hal Greer,qwen2.5:7b,Patrick Ewing
3040,Patrick Ewing,James Harden,qwen2.5:7b,James Harden
3041,Patrick Ewing,John Havlicek,qwen2.5:7b,John Havlicek
3042,Patrick Ewing,Elvin Hayes,qwen2.5:7b,Elvin Hayes
3043,Patrick Ewing,Allen Iverson,qwen2.5:7b,Allen Iverson
3044,Patrick Ewing,LeBron James,qwen2.5:7b,LeBron James
3045,Patrick Ewing,Magic Johnson,qwen2.5:7b,Magic Johnson
3046,Patrick Ewing,Sam Jones,qwen2.5:7b,Patrick Ewing
3047,Patrick Ewing,Michael Jordan,qwen2.5:7b,Michael Jordan
3048,Patrick Ewing,Jason Kidd,qwen2.5:7b,Jason Kidd
3049,Patrick Ewing,Kawhi Leonard,qwen2.5:7b,Kawhi Leonard
3050,Patrick Ewing,Damian Lillard,qwen2.5:7b,Damian Lillard
3051,Patrick Ewing,Jerry Lucas,qwen2.5:7b,Jerry Lucas
3052,Patrick Ewing,Karl Malone,qwen2.5:7b,Karl Malone
3053,Patrick Ewing,Moses Malone,qwen2.5:7b,Moses Malone
3054,Patrick Ewing,Pete Maravich,qwen2.5:7b,Patrick Ewing
3055,Patrick Ewing,Bob McAdoo,qwen2.5:7b,Patrick Ewing
3056,Patrick Ewing,Kevin McHale,qwen2.5:7b,Kevin McHale
3057,Patrick Ewing,George Mikan,qwen2.5:7b,George Mikan
3058,Patrick Ewing,Reggie Miller,qwen2.5:7b,Reggie Miller
3059,Patrick Ewing,Earl Monroe,qwen2.5:7b,Patrick Ewing
3060,Patrick Ewing,Steve Nash,qwen2.5:7b,Steve Nash
3061,Patrick Ewing,Dirk Nowitzki,qwen2.5:7b,Dirk Nowitzki
3062,Patrick Ewing,Hakeem Olajuwon,qwen2.5:7b,Hakeem Olajuwon
3063,Patrick Ewing,Shaquille O'Neal,qwen2.5:7b,Shaquille O'Neal
3064,Patrick Ewing,Robert Parish,qwen2.5:7b,Robert Parish
3065,Patrick Ewing,Chris Paul,qwen2.5:7b,Chris Paul
3066,Patrick Ewing,Gary Payton,qwen2.5:7b,Gary Payton
3067,Patrick Ewing,Bob Pettit,qwen2.5:7b,Bob Pettit
3068,Patrick Ewing,Paul Pierce,qwen2.5:7b,Paul Pierce
3069,Patrick Ewing,Scottie Pippen,qwen2.5:7b,Scottie Pippen
3070,Patrick Ewing,Willis Reed,qwen2.5:7b,Willis Reed
3071,Patrick Ewing,Oscar Robertson,qwen2.5:7b,Oscar Robertson
3072,Patrick Ewing,David Robinson,qwen2.5:7b,David Robinson
3073,Patrick Ewing,Dennis Rodman,qwen2.5:7b,Patrick Ewing
3074,Patrick Ewing,Bill Russell,qwen2.5:7b,Bill Russell
3075,Patrick Ewing,Dolph Schayes,qwen2.5:7b,Patrick Ewing
3076,Patrick Ewing,Bill Sharman,qwen2.5:7b,Patrick Ewing
3077,Patrick Ewing,John Stockton,qwen2.5:7b,John Stockton
3078,Patrick Ewing,Isiah Thomas,qwen2.5:7b,Isiah Thomas
3079,Patrick Ewing,Nate Thurmond,qwen2.5:7b,Nate Thurmond
3080,Patrick Ewing,Wes Unseld,qwen2.5:7b,Wes Unseld
3081,Patrick Ewing,Dwyane Wade,qwen2.5:7b,Dwyane Wade
3082,Patrick Ewing,Bill Walton,qwen2.5:7b,Bill Walton
3083,Patrick Ewing,Jerry West,qwen2.5:7b,Jerry West
3084,Patrick Ewing,Russell Westbrook,qwen2.5:7b,Russell Westbrook
3085,Patrick Ewing,Lenny Wilkens,qwen2.5:7b,Patrick Ewing
3086,Patrick Ewing,Dominique Wilkins,qwen2.5:7b,Patrick Ewing
3087,Patrick Ewing,James Worthy,qwen2.5:7b,James Worthy
3088,Patrick Ewing,Chris Bosh,qwen2.5:7b,Patrick Ewing
3089,Patrick Ewing,Dwight Howard,qwen2.5:7b,Dwight Howard
3090,Patrick Ewing,Yao Ming,qwen2.5:7b,Yao Ming
3091,Patrick Ewing,Tracy McGrady,qwen2.5:7b,Tracy McGrady
3092,Patrick Ewing,Vince Carter,qwen2.5:7b,Patrick Ewing
3093,Patrick Ewing,Alonzo Mourning,qwen2.5:7b,Patrick Ewing
3094,Patrick Ewing,Dikembe Mutombo,qwen2.5:7b,Patrick Ewing
3095,Patrick Ewing,Grant Hill,qwen2.5:7b,Grant Hill
3096,Patrick Ewing,LaMarcus Aldridge,qwen2.5:7b,Patrick Ewing
3097,Patrick Ewing,Alex English,qwen2.5:7b,Patrick Ewing
3098,Patrick Ewing,Adrian Dantley,qwen2.5:7b,Patrick Ewing
3099,Patrick Ewing,Bob Lanier,qwen2.5:7b,Patrick Ewing
3100,Patrick Ewing,Bernard King,qwen2.5:7b,Patrick Ewing
3101,Patrick Ewing,Tony Parker,qwen2.5:7b,Tony Parker
3102,Patrick Ewing,Manu Ginobili,qwen2.5:7b,Patrick Ewing
3103,Patrick Ewing,Pau Gasol,qwen2.5:7b,Pau Gasol
3104,Patrick Ewing,Ben Wallace,qwen2.5:7b,Ben Wallace
3105,Patrick Ewing,Chauncey Billups,qwen2.5:7b,Chauncey Billups
3106,Patrick Ewing,Dennis Johnson,qwen2.5:7b,Patrick Ewing
3107,Patrick Ewing,Joe Dumars,qwen2.5:7b,Patrick Ewing
3108,Patrick Ewing,Penny Hardaway,qwen2.5:7b,Patrick Ewing
3109,Patrick Ewing,Tim Hardaway,qwen2.5:7b,Patrick Ewing
3110,Patrick Ewing,Mitch Richmond,qwen2.5:7b,Patrick Ewing
3111,Patrick Ewing,Chris Mullin,qwen2.5:7b,Patrick Ewing
3112,Patrick Ewing,Chris Webber,qwen2.5:7b,Patrick Ewing
3113,Patrick Ewing,Shawn Kemp,qwen2.5:7b,Shawn Kemp
3114,Patrick Ewing,Rasheed Wallace,qwen2.5:7b,Rasheed Wallace
3115,Patrick Ewing,Nikola Jokic,qwen2.5:7b,Nikola Jokic
3116,Patrick Ewing,Luka Doncic,qwen2.5:7b,Luka Doncic
3117,Patrick Ewing,Joel Embiid,qwen2.5:7b,Joel Embiid
3118,Patrick Ewing,Jayson Tatum,qwen2.5:7b,Jayson Tatum
3119,Patrick Ewing,Jimmy Butler,qwen2.5:7b,Jimmy Butler
3120,Patrick Ewing,Kyrie Irving,qwen2.5:7b,Kyrie Irving
3121,Patrick Ewing,Devin Booker,qwen2.5:7b,Devin Booker
3122,Patrick Ewing,Ja Morant,qwen2.5:7b,Ja Morant
3123,Patrick Ewing,Shai Gilgeous-Alexander,qwen2.5:7b,Shai Gilgeous-Alexander
3124,Patrick Ewing,Trae Young,qwen2.5:7b,Trae Young
3125,Patrick Ewing,Donovan Mitchell,qwen2.5:7b,Donovan Mitchell
3126,Patrick Ewing,Anthony Edwards,qwen2.5:7b,Patrick Ewing
3127,Patrick Ewing,DeMar DeRozan,qwen2.5:7b,Patrick Ewing
3128,Patrick Ewing,Klay Thompson,qwen2.5:7b,Klay Thompson
3129,Patrick Ewing,Draymond Green,qwen2.5:7b,Draymond Green
3130,Patrick Ewing,Rudy Gobert,qwen2.5:7b,Rudy Gobert
3131,Patrick Ewing,Bam Adebayo,qwen2.5:7b,Bam Adebayo
3132,Patrick Ewing,Pascal Siakam,qwen2.5:7b,Pascal Siakam
3133,Patrick Ewing,Jrue Holiday,qwen2.5:7b,Patrick Ewing
3134,Patrick Ewing,Jaylen Brown,qwen2.5:7b,Patrick Ewing
3135,Patrick Ewing,Paul George,qwen2.5:7b,Paul George
3136,Patrick Ewing,Artis Gilmore,qwen2.5:7b,Patrick Ewing
3137,Patrick Ewing,Sidney Moncrief,qwen2.5:7b,Patrick Ewing
3138,Patrick Ewing,Jack Sikma,qwen2.5:7b,Patrick Ewing
3139,Patrick Ewing,World B. Free,qwen2.5:7b,Patrick Ewing
3140,Patrick Ewing,Connie Hawkins,qwen2.5:7b,Patrick Ewing
3141,Patrick Ewing,Spencer Haywood,qwen2.5:7b,Patrick Ewing
3142,Patrick Ewing,Marques Johnson,qwen2.5:7b,Patrick Ewing
3143,Patrick Ewing,Tom Heinsohn,qwen2.5:7b,Patrick Ewing
3144,Patrick Ewing,Gail Goodrich,qwen2.5:7b,Patrick Ewing
3145,Patrick Ewing,Paul Westphal,qwen2.5:7b,Patrick Ewing
3146,Patrick Ewing,Marc Gasol,qwen2.5:7b,Patrick Ewing
3147,Patrick Ewing,Al Horford,qwen2.5:7b,Patrick Ewing
3148,Patrick Ewing,Kyle Lowry,qwen2.5:7b,Patrick Ewing
3149,Patrick Ewing,John Wall,qwen2.5:7b,Patrick Ewing
3150,Patrick Ewing,Gilbert Arenas,qwen2.5:7b,Patrick Ewing
3151,Patrick Ewing,Baron Davis,qwen2.5:7b,Patrick Ewing
3152,Patrick Ewing,Amar'e Stoudemire,qwen2.5:7b,Amar'e Stoudemire
3153,Patrick Ewing,Shawn Marion,qwen2.5:7b,Shawn Marion
3154,Patrick Ewing,Lamar Odom,qwen2.5:7b,Patrick Ewing
3155,Patrick Ewing,Andre Iguodala,qwen2.5:7b,Patrick Ewing
3156,Walt Frazier,Kevin Garnett,qwen2.5:7b,Kevin Garnett
3157,Walt Frazier,George Gervin,qwen2.5:7b,George Gervin
3158,Walt Frazier,Hal Greer,qwen2.5:7b,Hal Greer
3159,Walt Frazier,James Harden,qwen2.5:7b,James Harden
3160,Walt Frazier,John Havlicek,qwen2.5:7b,John Havlicek
3161,Walt Frazier,Elvin Hayes,qwen2.5:7b,Elvin Hayes
3162,Walt Frazier,Allen Iverson,qwen2.5:7b,Allen Iverson
3163,Walt Frazier,LeBron James,qwen2.5:7b,LeBron James
3164,Walt Frazier,Magic Johnson,qwen2.5:7b,Magic Johnson
3165,Walt Frazier,Sam Jones,qwen2.5:7b,Sam Jones
3166,Walt Frazier,Michael Jordan,qwen2.5:7b,Michael Jordan
3167,Walt Frazier,Jason Kidd,qwen2.5:7b,Jason Kidd
3168,Walt Frazier,Kawhi Leonard,qwen2.5:7b,Kawhi Leonard
3169,Walt Frazier,Damian Lillard,qwen2.5:7b,Damian Lillard
3170,Walt Frazier,Jerry Lucas,qwen2.5:7b,Walt Frazier
3171,Walt Frazier,Karl Malone,qwen2.5:7b,Karl Malone
3172,Walt Frazier,Moses Malone,qwen2.5:7b,Moses Malone
3173,Walt Frazier,Pete Maravich,qwen2.5:7b,Pete Maravich
3174,Walt Frazier,Bob McAdoo,qwen2.5:7b,Walt Frazier
3175,Walt Frazier,Kevin McHale,qwen2.5:7b,Kevin McHale
3176,Walt Frazier,George Mikan,qwen2.5:7b,George Mikan
3177,Walt Frazier,Reggie Miller,qwen2.5:7b,Reggie Miller
3178,Walt Frazier,Earl Monroe,qwen2.5:7b,Earl Monroe
3179,Walt Frazier,Steve Nash,qwen2.5:7b,Steve Nash
3180,Walt Frazier,Dirk Nowitzki,qwen2.5:7b,Dirk Nowitzki
3181,Walt Frazier,Hakeem Olajuwon,qwen2.5:7b,Hakeem Olajuwon
3182,Walt Frazier,Shaquille O'Neal,qwen2.5:7b,Shaquille O'Neal
3183,Walt Frazier,Robert Parish,qwen2.5:7b,Robert Parish
3184,Walt Frazier,Chris Paul,qwen2.5:7b,Chris Paul
3185,Walt Frazier,Gary Payton,qwen2.5:7b,Gary Payton
3186,Walt Frazier,Bob Pettit,qwen2.5:7b,Bob Pettit
3187,Walt Frazier,Paul Pierce,qwen2.5:7b,Paul Pierce
3188,Walt Frazier,Scottie Pippen,qwen2.5:7b,Scottie Pippen
3189,Walt Frazier,Willis Reed,qwen2.5:7b,Willis Reed
3190,Walt Frazier,Oscar Robertson,qwen2.5:7b,Oscar Robertson
3191,Walt Frazier,David Robinson,qwen2.5:7b,David Robinson
3192,Walt Frazier,Dennis Rodman,qwen2.5:7b,Dennis Rodman
3193,Walt Frazier,Bill Russell,qwen2.5:7b,Bill Russell
3194,Walt Frazier,Dolph Schayes,qwen2.5:7b,Walt Frazier
3195,Walt Frazier,Bill Sharman,qwen2.5:7b,Walt Frazier
3196,Walt Frazier,John Stockton,qwen2.5:7b,John Stockton
3197,Walt Frazier,Isiah Thomas,qwen2.5:7b,Isiah Thomas
3198,Walt Frazier,Nate Thurmond,qwen2.5:7b,Walt Frazier
3199,Walt Frazier,Wes Unseld,qwen2.5:7b,Walt Frazier
3200,Walt Frazier,Dwyane Wade,qwen2.5:7b,Dwyane Wade
3201,Walt Frazier,Bill Walton,qwen2.5:7b,Bill Walton
3202,Walt Frazier,Jerry West,qwen2.5:7b,Jerry West
3203,Walt Frazier,Russell Westbrook,qwen2.5:7b,Russell Westbrook
3204,Walt Frazier,Lenny Wilkens,qwen2.5:7b,Walt Frazier
3205,Walt Frazier,Dominique Wilkins,qwen2.5:7b,Dominique Wilkins
3206,Walt Frazier,James Worthy,qwen2.5:7b,James Worthy
3207,Walt Frazier,Chris Bosh,qwen2.5:7b,Walt Frazier
3208,Walt Frazier,Dwight Howard,qwen2.5:7b,Dwight Howard
3209,Walt Frazier,Yao Ming,qwen2.5:7b,Walt Frazier
3210,Walt Frazier,Tracy McGrady,qwen2.5:7b,Tracy McGrady
3211,Walt Frazier,Vince Carter,qwen2.5:7b,Walt Frazier
3212,Walt Frazier,Alonzo Mourning,qwen2.5:7b,Walt Frazier
3213,Walt Frazier,Dikembe Mutombo,qwen2.5:7b,Walt Frazier
3214,Walt Frazier,Grant Hill,qwen2.5:7b,Grant Hill
3215,Walt Frazier,LaMarcus Aldridge,qwen2.5:7b,Walt Frazier
3216,Walt Frazier,Alex English,qwen2.5:7b,Walt Frazier
3217,Walt Frazier,Adrian Dantley,qwen2.5:7b,Adrian Dantley
3218,Walt Frazier,Bob Lanier,qwen2.5:7b,Bob Lanier
3219,Walt Frazier,Bernard King,qwen2.5:7b,Walt Frazier
3220,Walt Frazier,Tony Parker,qwen2.5:7b,Tony Parker
3221,Walt Frazier,Manu Ginobili,qwen2.5:7b,Manu Ginobili
3222,Walt Frazier,Pau Gasol,qwen2.5:7b,Pau Gasol
3223,Walt Frazier,Ben Wallace,qwen2.5:7b,Ben Wallace
3224,Walt Frazier,Chauncey Billups,qwen2.5:7b,Chauncey Billups
3225,Walt Frazier,Dennis Johnson,qwen2.5:7b,Dennis Johnson
3226,Walt Frazier,Joe Dumars,qwen2.5:7b,Joe Dumars
3227,Walt Frazier,Penny Hardaway,qwen2.5:7b,Penny Hardaway
3228,Walt Frazier,Tim Hardaway,qwen2.5:7b,Tim Hardaway
3229,Walt Frazier,Mitch Richmond,qwen2.5:7b,Walt Frazier
3230,Walt Frazier,Chris Mullin,qwen2.5:7b,Chris Mullin
3231,Walt Frazier,Chris Webber,qwen2.5:7b,Walt Frazier
3232,Walt Frazier,Shawn Kemp,qwen2.5:7b,Walt Frazier
3233,Walt Frazier,Rasheed Wallace,qwen2.5:7b,Walt Frazier
3234,Walt Frazier,Nikola Jokic,qwen2.5:7b,Nikola Jokic
3235,Walt Frazier,Luka Doncic,qwen2.5:7b,Luka Doncic
3236,Walt Frazier,Joel Embiid,qwen2.5:7b,Joel Embiid
3237,Walt Frazier,Jayson Tatum,qwen2.5:7b,Jayson Tatum
3238,Walt Frazier,Jimmy Butler,qwen2.5:7b,Jimmy Butler
3239,Walt Frazier,Kyrie Irving,qwen2.5:7b,Walt Frazier
3240,Walt Frazier,Devin Booker,qwen2.5:7b,Devin Booker
3241,Walt Frazier,Ja Morant,qwen2.5:7b,Ja Morant
3242,Walt Frazier,Shai Gilgeous-Alexander,qwen2.5:7b,Shai Gilgeous-Alexander
3243,Walt Frazier,Trae Young,qwen2.5:7b,Trae Young
3244,Walt Frazier,Donovan Mitchell,qwen2.5:7b,Donovan Mitchell
3245,Walt Frazier,Anthony Edwards,qwen2.5:7b,Walt Frazier
3246,Walt Frazier,DeMar DeRozan,qwen2.5:7b,Walt Frazier
3247,Walt Frazier,Klay Thompson,qwen2.5:7b,Walt Frazier
3248,Walt Frazier,Draymond Green,qwen2.5:7b,Draymond Green
3249,Walt Frazier,Rudy Gobert,qwen2.5:7b,Rudy Gobert
3250,Walt Frazier,Bam Adebayo,qwen2.5:7b,Bam Adebayo
3251,Walt Frazier,Pascal Siakam,qwen2.5:7b,Pascal Siakam
3252,Walt Frazier,Jrue Holiday,qwen2.5:7b,Walt Frazier
3253,Walt Frazier,Jaylen Brown,qwen2.5:7b,Jaylen Brown
3254,Walt Frazier,Paul George,qwen2.5:7b,Paul George
3255,Walt Frazier,Artis Gilmore,qwen2.5:7b,Artis Gilmore
3256,Walt Frazier,Sidney Moncrief,qwen2.5:7b,Walt Frazier
3257,Walt Frazier,Jack Sikma,qwen2.5:7b,Walt Frazier
3258,Walt Frazier,World B. Free,qwen2.5:7b,Walt Frazier
3259,Walt Frazier,Connie Hawkins,qwen2.5:7b,Walt Frazier
3260,Walt Frazier,Spencer Haywood,qwen2.5:7b,Spencer Haywood
3261,Walt Frazier,Marques Johnson,qwen2.5:7b,Walt Frazier
3262,Walt Frazier,Tom Heinsohn,qwen2.5:7b,Walt Frazier
3263,Walt Frazier,Gail Goodrich,qwen2.5:7b,Walt Frazier
3264,Walt Frazier,Paul Westphal,qwen2.5:7b,Walt Frazier
3265,Walt Frazier,Marc Gasol,qwen2.5:7b,Walt Frazier
3266,Walt Frazier,Al Horford,qwen2.5:7b,Walt Frazier
3267,Walt Frazier,Kyle Lowry,qwen2.5:7b,Kyle Lowry
3268,Walt Frazier,John Wall,qwen2.5:7b,Walt Frazier
3269,Walt Frazier,Gilbert Arenas,qwen2.5:7b,Walt Frazier
3270,Walt Frazier,Baron Davis,qwen2.5:7b,Walt Frazier
3271,Walt Frazier,Amar'e Stoudemire,qwen2.5:7b,Walt Frazier
3272,Walt Frazier,Shawn Marion,qwen2.5:7b,Walt Frazier
3273,Walt Frazier,Lamar Odom,qwen2.5:7b,Walt Frazier
3274,Walt Frazier,Andre Iguodala,qwen2.5:7b,Andre Iguodala
3275,Kevin Garnett,George Gervin,qwen2.5:7b,Kevin Garnett
3276,Kevin Garnett,Hal Greer,qwen2.5:7b,Kevin Garnett
3277,Kevin Garnett,James Harden,qwen2.5:7b,James Harden
3278,Kevin Garnett,John Havlicek,qwen2.5:7b,Kevin Garnett
3279,Kevin Garnett,Elvin Hayes,qwen2.5:7b,Kevin Garnett
3280,Kevin Garnett,Allen Iverson,qwen2.5:7b,Kevin Garnett
3281,Kevin Garnett,LeBron James,qwen2.5:7b,LeBron James
3282,Kevin Garnett,Magic Johnson,qwen2.5:7b,Magic Johnson
3283,Kevin Garnett,Sam Jones,qwen2.5:7b,Kevin Garnett
3284,Kevin Garnett,Michael Jordan,qwen2.5:7b,Michael Jordan
3285,Kevin Garnett,Jason Kidd,qwen2.5:7b,Kevin Garnett
3286,Kevin Garnett,Kawhi Leonard,qwen2.5:7b,Kawhi Leonard
